DATE,TYPE,UR,PA,AL,FI,SB,GR,RI,TR,TO,OR,VI,RV,NV,DGR,WS
number,#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1922,AN,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
1923,BN,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
1924,C,0,0,0,515,0,110,0,0,0,0,0,12,52,0,60
1925,D,0,0,0,515,0,110,0,0,0,0,0,12,52,0,60
1926,D,0,0,0,515,0,110,0,0,0,0,0,12,52,0,60
1927,W,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
1928,AN,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
1929,C,0,0,0,515,0,110,0,0,0,0,0,12,52,0,60
1930,D,0,0,0,515,0,110,0,0,0,0,0,12,52,0,60
1931,C,0,0,0,515,0,110,0,0,0,0,0,12,52,0,60
1932,D,0,0,0,515,0,110,0,0,0,0,0,12,52,0,60
1933,C,0,0,0,515,0,110,0,0,0,0,0,12,52,0,60
1934,C,0,0,0,515,0,110,0,0,0,0,0,12,52,0,60
1935,BN,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
1936,BN,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
1937,BN,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
1938,W,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
1939,D,0,0,0,515,0,110,0,0,0,0,0,12,52,0,60
1940,AN,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
1941,W,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
1942,W,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
1943,W,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
1944,D,0,0,0,515,0,110,0,0,0,0,0,12,52,0,60
1945,BN,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
1946,BN,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
1947,D,0,0,0,515,0,110,0,0,0,0,0,12,52,0,60
1948,BN,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
1949,D,0,0,0,515,0,110,0,0,0,0,0,12,52,0,60
1950,BN,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
1951,AN,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
1952,W,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
1953,W,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
1954,AN,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
1955,D,0,0,0,515,0,110,0,0,0,0,0,12,52,0,60
1956,W,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
1957,AN,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
1958,W,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
1959,BN,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
1960,D,0,0,0,515,0,110,0,0,0,0,0,12,52,0,60
1961,D,0,0,0,515,0,110,0,0,0,0,0,12,52,0,60
1962,BN,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
1963,W,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
1964,D,0,0,0,515,0,110,0,0,0,0,0,12,52,0,60
1965,W,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
1966,BN,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
1967,W,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
1968,BN,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
1969,W,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
1970,W,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
1971,W,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
1972,BN,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
1973,AN,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
1974,W,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
1975,W,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
1976,C,0,0,0,515,0,110,0,0,0,0,0,12,52,0,60
1977,C,0,0,0,515,0,110,0,0,0,0,0,12,52,0,60
1978,AN,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
1979,BN,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
1980,AN,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
1981,D,0,0,0,515,0,110,0,0,0,0,0,12,52,0,60
1982,W,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
1983,W,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
1984,W,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
1985,D,0,0,0,515,0,110,0,0,0,0,0,12,52,0,60
1986,W,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
1987,D,0,0,0,515,0,110,0,0,0,0,0,12,52,0,60
1988,C,0,0,0,515,0,110,0,0,0,0,0,12,52,0,60
1989,D,0,0,0,515,0,110,0,0,0,0,0,12,52,0,60
1990,C,0,0,0,515,0,110,0,0,0,0,0,12,52,0,60
1991,C,0,0,0,515,0,110,0,0,0,0,0,12,52,0,60
1992,C,0,0,0,515,0,110,0,0,0,0,0,12,52,0,60
1993,AN,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
1994,C,0,0,0,515,0,110,0,0,0,0,0,12,52,0,60
1995,W,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
1996,W,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
1997,W,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
1998,W,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
1999,W,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
2000,AN,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
2001,D,0,0,0,515,0,110,0,0,0,0,0,12,52,0,60
2002,D,0,0,0,515,0,110,0,0,0,0,0,12,52,0,60
2003,AN,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
2004,BN,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
2005,AN,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
2006,W,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
2007,D,0,0,0,515,0,110,0,0,0,0,0,12,52,0,60
2008,C,0,0,0,515,0,110,0,0,0,0,0,12,52,0,60
2009,D,0,0,0,515,0,110,0,0,0,0,0,12,52,0,60
2010,BN,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
2011,w,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
2012,BN,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
2013,D,0,0,0,515,0,110,0,0,0,0,0,12,52,0,60
2014,C,0,0,0,515,0,110,0,0,0,0,0,12,52,0,60
2015,C,0,0,0,515,0,110,0,0,0,0,0,12,52,0,60
2016,BN,8,0,0,455,0,54,0,97,0,0,0,5,68,0,63
